Reference_number,Total_LAI,Method,PFT,Vegetation_status,Dominant_species,Country,Latitude,Longitude,MAT_(Literature value),MAP_(Literature value),Potentially_erroneous_data,gauci_biome,pft_step,species_step,climate_step,spatial_step,LAI,LAI_numeric,q1,q3,iqr,lower_bound,upper_bound,is_outlier,outlier_type
303,0.61,IR,Mix,Natural,"Vaccinium uliginosum, evergreen shrub",USA,64.84165,-163.6931833,NA,406,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,ambiguous,Boreal Forests/Taiga,0.61,0.61,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
303,2,IR,DB,Natural,"Betula glandulosa, Vaccinium uliginosum",USA,64.89116667,-163.6435,NA,406,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,ambiguous,Boreal Forests/Taiga,2,2,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
303,2.22,IR,DB,Natural,"Betula glandulosa, Salix spp.",USA,64.93568333,-164.7357,NA,406,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,ambiguous,Tundra,2.22,2.22,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
303,2.67,IR,Mix,Natural,"Betula glandulosa, Salix spp., Picea glauca",USA,64.89995,-163.6643833,NA,406,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,ambiguous,Boreal Forests/Taiga,2.67,2.67,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
303,5.68,IR,EC,Natural,Picea glauca,USA,64.9076,-163.6744833,NA,406,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,ambiguous,Boreal Forests/Taiga,5.68,5.68,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
304,0.82,D,EB,Natural,"Chamaedaphne calyculata, Ledum groenlandicum, Kalmia angustifolia, Kalmia polifolia, Andromeda glaucophylla",Canada,45.4,-75.5,5.8,910,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,0.82,0.82,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
304,1.92,D,EB,Natural,Chamaedaphne calyculata,Canada,45.4,-75.5,5.8,910,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,1.92,1.92,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
304,2.18,D,DB,Natural,Vaccinium myrtilloides,Canada,45.4,-75.5,5.8,910,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,2.18,2.18,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
304,1.21,D,EB,Natural,"Chamaedaphne calyculata, Ledum groenlandicum, Kalmia angustifolia, Kalmia polifolia, Andromeda glaucophylla",Canada,45.4,-75.5,5.8,910,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,1.21,1.21,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
305,3.21,D,EC,Natural,Pinus contorta,USA,44.425,-110.5583333,NA,560,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,3.21,3.21,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
305,2.56,D,EC,Natural,Pinus contorta,USA,44.425,-110.5583333,NA,560,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,2.56,2.56,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
305,2.52,D,EC,Natural,Pinus contorta,USA,44.425,-110.5583333,NA,560,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,2.52,2.52,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
305,2.65,D,EC,Natural,Pinus contorta,USA,44.425,-110.5583333,NA,560,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,2.65,2.65,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
306,2.48,O,EC,Plantation,Pinus taeda,USA,29.5,-82.33333333,NA,1350,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,2.48,2.48,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
306,2.47,O,EC,Plantation,Pinus elliottii,USA,29.5,-82.33333333,NA,1350,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,2.47,2.47,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
307,5.92,O,EC,Plantation,Pinus taeda,USA,31.625,-94.5,NA,1250,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,5.92,5.92,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
308,4.48,D,EC,Natural,Pinus contorta,USA,41.40833333,-106.5583333,NA,600,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Deserts & Xeric Shrublands,4.48,4.48,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
308,4.34,D,EC,Natural,Pinus contorta,USA,41.40833333,-106.5583333,NA,600,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Deserts & Xeric Shrublands,4.34,4.34,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
308,4.06,D,EC,Natural,Pinus contorta,USA,41.40833333,-106.5583333,NA,600,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Deserts & Xeric Shrublands,4.06,4.06,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
308,4.27,D,EC,Natural,Pinus contorta,USA,41.40833333,-106.5583333,NA,600,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Deserts & Xeric Shrublands,4.27,4.27,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
308,5.39,D,EC,Natural,Pinus contorta,USA,41.40833333,-106.5583333,NA,600,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Deserts & Xeric Shrublands,5.39,5.39,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
308,3.36,D,EC,Natural,Pinus contorta,USA,41.40833333,-106.5583333,NA,600,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Deserts & Xeric Shrublands,3.36,3.36,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
309,2.25,D,EC,Natural,Pinus contorta,USA,44.475,-110.475,NA,465,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,2.25,2.25,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
309,1.63,D,EC,Natural,Pinus contorta,USA,44.475,-110.475,NA,465,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,1.63,1.63,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
309,0.13,D,EC,Natural,Pinus contorta,USA,44.475,-110.475,NA,465,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,0.13,0.13,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
309,3.38,D,EC,Natural,Pinus contorta,USA,44.475,-110.475,NA,465,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,3.38,3.38,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
310,5.34,D,DB,Not described,Betula pendula,Germany,52.26666667,11.01666667,8.6,631.5,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,5.34,5.34,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
310,5.45,D,DB,Not described,Quercus petraea,Germany,52.81666667,10.5,8.2,631.5,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,5.45,5.45,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
310,8.73,D,DB,Not described,Carpinus betulus,Germany,51.43333333,11.53333333,8.6,631.5,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,8.73,8.73,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
310,8.84,D,DB,Not described,Fagus sylvatica,Germany,52.83333333,10.26666667,8.1,631.5,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,8.84,8.84,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
312,3.9,D,DB,Natural,Betula pubescens,Poland,52.36666667,20.51666667,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,3.9,3.9,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
312,2.5,D,DB,Natural,Betula pubescens,Poland,52.36666667,20.51666667,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,2.5,2.5,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
312,3.8,D,DB,Natural,Betula pubescens,Poland,52.36666667,20.51666667,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,3.8,3.8,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
313,6.9,IR,EC,Plantation,Cupressus lusitanica,Ethiopia,7.55,36.58333333,19.4,1517,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Broadleaf & Mixed Forests,Montane Grasslands & Shrublands,6.9,6.9,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
313,3.81,IR,EC,Plantation,Pinus patula,Ethiopia,7.55,36.58333333,19.4,1517,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Broadleaf & Mixed Forests,Montane Grasslands & Shrublands,3.81,3.81,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
313,2.44,IR,EB,Plantation,Eucalyptus grandis,Ethiopia,7.55,36.58333333,19.4,1517,X,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Broadleaf & Mixed Forests,Montane Grasslands & Shrublands,2.44,2.44,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
314,1.5,D,DB,Not described,Rhus typhina,Canada,44.34948333,-78.29651667,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,1.5,1.5,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
315,3.8,O,DB,Natural,Quercus petraea,Belgium,50.01666667,4.4,8,1000,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,3.8,3.8,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
315,4.8,O,DB,Natural,"Quercus petraea, Fagus sylvatica",Belgium,50.01666667,4.4,8,1000,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,4.8,4.8,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
315,6.1,O,DB,Natural,"Quercus petraea, Fagus sylvatica",Belgium,50.01666667,4.4,8,1000,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,6.1,6.1,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
315,5.9,O,DB,Natural,Fagus sylvatica,Belgium,50.01666667,4.4,8,1000,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,5.9,5.9,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
316,3.68,IR,EB,Plantation,Eucalyptus,Brazil,-22.78333333,-47.7,21.4,1278,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Trop. & Subtrop. Dry Broadleaf Forests,"Trop. & Subtrop. Grasslands, Savannas &",3.68,3.68,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
316,5.31,IR,sDB,Not described,Riparian forests,Brazil,-22.78333333,-47.7,21.4,1278,NA,"Trop. & Subtrop. Grasslands, Savannas &","Trop. & Subtrop. Grasslands, Savannas &",Tropical & Subtropical Moist Broadleaf Forests,Trop. & Subtrop. Dry Broadleaf Forests,"Trop. & Subtrop. Grasslands, Savannas &",5.31,5.31,3.2125000000000004,6.445,3.2325,-1.6362499999999995,11.29375,FALSE,Within IQR
318,3.98,IR2,EC,Plantation,Pinus sylvestris,Belgium,51.18333333,5.083333333,9.8,767,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,3.98,3.98,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
319,2.18,IC,EC,Not described,"Pinus montana, Pinus cembra",Switzerland,48.65666667,10.24833333,NA,1000,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,2.18,2.18,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
319,1.78,IC,EC,Not described,"Pinus montana, Pinus cembra",Switzerland,48.65666667,10.24833333,NA,1000,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,1.78,1.78,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
319,3.89,IC,EC,Not described,"Pinus montana, Pinus cembra",Switzerland,48.65666667,10.24833333,NA,1000,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,3.89,3.89,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
319,3.99,IC,EC,Not described,"Pinus montana, Pinus cembra",Switzerland,48.65666667,10.24833333,NA,1000,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,3.99,3.99,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
320,0.23,D,Mix,Natural,"Dryas integrifolia, Salix arctica",Greenland,76.53333333,-68.83333333,NA,NA,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,ambiguous,Tundra,0.23,0.23,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
321,4.54,IR,DB,Not described,"Castanea sativa, Corylus avellana, Acer pseudoplatanus",Italy,45.82166667,7.825,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Conifer Forests,4.54,4.54,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
321,5.62,IR,DB,Not described,Fagus sylvatica,Italy,45.82166667,7.825,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Conifer Forests,5.62,5.62,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
321,3.11,IR,DC,Not described,Larix decidua,Italy,45.82166667,7.825,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,3.11,3.11,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
322,7,D,DB,Natural,"Liriodendron tulipifera, Fagus grandifolia, Carya tomentosa",USA,38.88333333,-76.55,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,7,7,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
323,6.64,D,EC,Plantation,Chamaecyparis obtusa,Japan,36.31666667,140.1583333,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,6.64,6.64,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
324,3.36,IR,EB,Natural,"Diospyros sandwicensis, Psydrax odorata",USA,19.74361167,-155.998055,22.35,625,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,"Trop. & Subtrop. Grasslands, Savannas &",Trop. & Subtrop. Dry Broadleaf Forests,3.36,3.36,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
324,1.59,IR,EB,Natural,"Diospyros sandwicensis, Psydrax odorata",USA,19.768055,-155.9386117,20.5,625,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,"Trop. & Subtrop. Grasslands, Savannas &",Trop. & Subtrop. Dry Broadleaf Forests,1.59,1.59,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
325,6.47,IR,DB,Not described,Quercus mongolica,Korea,38.025,128.4666667,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,6.47,6.47,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
326,4.16,IC,DB,Natural,Quercus cerris,Italy,43.23333333,11.06666667,15,800,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub","Mediterranean Forests, Woodlands & Scrub","Mediterranean Forests, Woodlands & Scrub",4.16,4.16,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
326,2.73,IC,DB,Natural,Quercus pubescens,Italy,43.23333333,11.06666667,15,800,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub","Mediterranean Forests, Woodlands & Scrub","Mediterranean Forests, Woodlands & Scrub",2.73,2.73,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
327,6.5,D,DB,Not described,Castanea sativa,Italy,42.88333333,11.66666667,10,1547,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",6.5,6.5,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
327,5.3,D,DB,Not described,Castanea sativa,Italy,42.88333333,11.66666667,10,1547,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",5.3,5.3,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
328,7.4,D,DB,Natural,Acer saccharum,Canada,46.43333333,-71.41666667,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,7.4,7.4,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
328,8.1,D,DB,Natural,Acer saccharum,Canada,46.93333333,-71.66666667,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,8.1,8.1,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
329,6.87,D,DB,Natural,Acer saccharum,Canada,47.68333333,-90.73333333,3.7,670,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,6.87,6.87,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
329,6.12,D,DB,Natural,Acer saccharum,Canada,46.86666667,-88.88333333,4.3,870,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,6.12,6.12,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
329,6.77,D,DB,Natural,Acer saccharum,Canada,45.55,-84.85,5.2,830,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,6.77,6.77,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
329,6.97,D,DB,Natural,Acer saccharum,Canada,44.38333333,-85.83333333,5.8,810,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,6.97,6.97,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
329,7.63,D,DB,Natural,Acer saccharum,Canada,43.66666667,-86.15,7.6,850,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,7.63,7.63,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
331,5.03,D,EC,Natural,Pinus contorta,USA,42,-111,NA,1040,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Deserts & Xeric Shrublands,5.03,5.03,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
331,9.28,D,EC,Natural,Abies lasiocarpa,USA,42,-111,NA,1040,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Deserts & Xeric Shrublands,9.28,9.28,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
332,6.7,D,EC,Natural,Pinus contorta,Canada,52.11666667,-122.9,NA,464,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Conifer Forests,6.7,6.7,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
332,5.75,D,EC,Natural,Pinus contorta,Canada,52.11666667,-122.9,NA,464,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Conifer Forests,5.75,5.75,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
332,3.75,D,EC,Natural,Pinus contorta,Canada,52.11666667,-122.9,NA,464,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Conifer Forests,3.75,3.75,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
332,3.95,D,EC,Natural,Pinus contorta,Canada,52.11666667,-122.9,NA,464,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Conifer Forests,3.95,3.95,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
332,4.45,D,EC,Natural,Pinus contorta,Canada,52.11666667,-122.9,NA,464,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Conifer Forests,4.45,4.45,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
332,1.6,D,EC,Natural,Pinus contorta,Canada,52.11666667,-122.9,NA,464,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Conifer Forests,1.6,1.6,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
